address,symbol,name,decimals,logo_uri,price_usdc,market_cap,liquidity_usd,volume_24h,price_change_24h,age_hours,pair_created_at,route_count,dexes,price_impact,has_dexscreener_data,is_tradeable,first_discovered_at,last_updated_at,discovery_source,tags,metadata,tx_count_24h,has_verified_contract,has_rug_check,rug_score,issues,quality_score,jupiter_ok,dex_ok,holders,invest_score
HHruLpQtvJiuEzVs5wH1VqVYYTYawjSyLoUdFR4orEBM,$PINU,Pepe Inu,6,https://cf-ipfs.com/ipfs/QmcH6ZoazojmhLvyHgtJnxEGG63pbzGPcKB3PtaWVV4Fxi,,,,,,,,,[],,0,0,2025-07-24 17:44:22,2025-07-24 17:44:22,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://cf-ipfs.com/ipfs/QmcH6ZoazojmhLvyHgtJnxEGG63pbzGPcKB3PtaWVV4Fxi"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,15.0,0,0,,
DPctgrGiqi7oC25ipQgpwByLsRWV4Rv6X3R1A3U5vUQv,$DOGE,SpongebobAnsemSonic69420wifInuAI,6,https://cf-ipfs.com/ipfs/QmYYfdrJdhJzajgnxwWQNtywwRRh3GdtHA1BW4MKsM2gXH,,18734.0,27043.65,6.4,,11270.828949560953,1712804079000,,[],,1,0,2025-07-24 17:44:23,2025-07-24 17:44:23,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://cf-ipfs.com/ipfs/QmYYfdrJdhJzajgnxwWQNtywwRRh3GdtHA1BW4MKsM2gXH"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,15.0,0,0,,
31BS2QnX5rQKggFxxPjCQsxkThMJ9SjzvVBZvrvfq1vX,$DOGE,SpongebobAnsemSonic69420wifInuAI,6,https://bafkreibhd4ircldyugzslxnch4fvrwttqvqguxooiimd65ss2w27pk2lfe.ipfs.nftstorage.link,,,,,,,,,[],,0,0,2025-07-24 17:44:24,2025-07-24 17:44:24,jupiter,"[""unknown"", ""token-2022""]","{""jupiter_data"": {""logoURI"": ""https://bafkreibhd4ircldyugzslxnch4fvrwttqvqguxooiimd65ss2w27pk2lfe.ipfs.nftstorage.link"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,15.0,0,0,,
F2msWUDQveUXdmZES8RF9BK5p8bCKWYkkWuZLeiMpump,$PINU,Pepe Inu Portal,6,https://cf-ipfs.com/ipfs/QmPQuc5kYE3hU4FFj7kVEH2izpUA3RR4k4Z5xxr2gaMT5G,,,,,,,,,[],,0,0,2025-07-24 17:44:24,2025-07-24 17:44:24,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://cf-ipfs.com/ipfs/QmPQuc5kYE3hU4FFj7kVEH2izpUA3RR4k4Z5xxr2gaMT5G"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,15.0,0,0,,
DWNAFrqV3WK6vpZv2AqMv79uDGg6DaGdNCNtbjZppump,$PINU,Pepe Inu,6,https://cf-ipfs.com/ipfs/QmcH6ZoazojmhLvyHgtJnxEGG63pbzGPcKB3PtaWVV4Fxi,,,,,,,,,[],,0,0,2025-07-24 17:44:25,2025-07-24 17:44:25,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://cf-ipfs.com/ipfs/QmcH6ZoazojmhLvyHgtJnxEGG63pbzGPcKB3PtaWVV4Fxi"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,15.0,0,0,,
W3HPFHeWk1E8QQww8k7jLdrdVvnbTNGMSjH7xgjYQzo,$DOGE,Dogelon Mars,5,https://bafkreihuw277cwkashuc2yrp62y7g7nvreoeb3ar4nmehbggmthz44xmce.ipfs.nftstorage.link,,,,,,,,,[],,0,0,2025-07-24 17:44:26,2025-07-24 17:44:26,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://bafkreihuw277cwkashuc2yrp62y7g7nvreoeb3ar4nmehbggmthz44xmce.ipfs.nftstorage.link"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,14.0,0,0,,
Fn6Pbi9DLcqXLzNafwiAcWux6kN8nxUWMBTcELYnC6Aj,$MAGAINU,MAGA INU COMMUNITY,6,https://cf-ipfs.com/ipfs/QmPxB9oE43yBHiJ4G5C9zc9MTJh3XJiimZr9vH7x2DBXEK,,,,,,,,,[],,0,0,2025-07-24 17:44:27,2025-07-24 17:44:27,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://cf-ipfs.com/ipfs/QmPxB9oE43yBHiJ4G5C9zc9MTJh3XJiimZr9vH7x2DBXEK"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,14.0,0,0,,
2UoCyjRYxgEvWrjobWg47jGu2eGnGjdVhL7kQFxsi98y,$TRUMPINU,Trump Inu,9,https://photos.pinksale.finance/file/pinksale-logo-upload/1710264267382-c47359af58cf676a484f54afccb3b5a4.jpeg,,,,,,,,,[],,0,0,2025-07-24 17:44:28,2025-07-24 17:44:28,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://photos.pinksale.finance/file/pinksale-logo-upload/1710264267382-c47359af58cf676a484f54afccb3b5a4.jpeg"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,14.0,0,0,,
2yd2Suus3YY4Sa7LHhn1PSHkjXj3XKrars4cCog2tGU8,$INA,pepeinatux,6,https://statics.solscan.io/cdn/imgs/s60?ref=68747470733a2f2f63662d697066732e636f6d2f697066732f516d6351324d7a4e7a686b714b5266554d50327042396d5a75317653396e714b32386d7654513848415063515150,,4549008.0,314616.8,25873.68,-2.2,10935.680271322972,1714010620000,,[],,1,0,2025-07-24 17:44:28,2025-07-24 17:44:28,jupiter,"[""community""]","{""jupiter_data"": {""logoURI"": ""https://statics.solscan.io/cdn/imgs/s60?ref=68747470733a2f2f63662d697066732e636f6d2f697066732f516d6351324d7a4e7a686b714b5266554d50327042396d5a75317653396e714b32386d7654513848415063515150"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,13.0,0,0,,
7G7SMGV9nSG316ykk6iobjMZWa8GZb15Wd25kgaZGTaZ,$DTJR,Donald Trump Jr.,6,https://statics.solscan.io/cdn/imgs/s60?ref=68747470733a2f2f63662d697066732e636f6d2f697066732f516d5a38556b52397a4c74566a3738437763667a4b7771377a57453463554463366448526d3574354b4c3462417a,,47801.0,53033.09,3.03,-0.64,9858.859578717584,1717887299000,,[],,1,0,2025-07-24 17:46:33,2025-07-24 17:46:33,jupiter,"[""community""]","{""jupiter_data"": {""logoURI"": ""https://statics.solscan.io/cdn/imgs/s60?ref=68747470733a2f2f63662d697066732e636f6d2f697066732f516d5a38556b52397a4c74566a3738437763667a4b7771377a57453463554463366448526d3574354b4c3462417a"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,13.0,0,0,,
96QoNkZLTKH7Gecf6dKMRXBQXW1wqh378uF9pnTejgAw,$POPO,Popo Pepe's Dog,9,https://gateway.irys.xyz/NsqnWfvg7r-SmICp9Gy5fIEBFWYlshxcSiV92H39_k4,,,,,,,,,[],,0,0,2025-07-24 17:48:05,2025-07-24 17:48:05,jupiter,"[""community""]","{""jupiter_data"": {""logoURI"": ""https://gateway.irys.xyz/NsqnWfvg7r-SmICp9Gy5fIEBFWYlshxcSiV92H39_k4"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,13.0,0,0,,
9hdniLw2NdQA9Q1H3MJ42RZMqcXb8v9uWq6A2BmCpump,$Alvey,Alvey Chain,6,https://cf-ipfs.com/ipfs/QmZpGhS8RPGkX8vu5EEiaXfeehEEcCwEGroMxUKYJxoTWR,,,,,,,,,[],,0,0,2025-07-24 17:48:06,2025-07-24 17:48:06,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://cf-ipfs.com/ipfs/QmZpGhS8RPGkX8vu5EEiaXfeehEEcCwEGroMxUKYJxoTWR"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,13.0,0,0,,
8SJYe8pV4ChYRb6RMZK5nv2rjLLuFrmz9BLQiditpump,$TAIM,Turkish Aim,6,https://cf-ipfs.com/ipfs/QmaFULr7pjxN384dYonjfByh3DrY3nsB94MtxBTLjdbDFC,,,,,,,,,[],,0,0,2025-07-24 17:48:07,2025-07-24 17:48:07,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://cf-ipfs.com/ipfs/QmaFULr7pjxN384dYonjfByh3DrY3nsB94MtxBTLjdbDFC"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,13.0,0,0,,
7fjwnsiL555Lv51m93nVkktHDnATjoa7QFSYVo83ZMGB,$USDT,United States Donald Trump,9,https://gateway.irys.xyz/zvGKmAc170dH0ygk0khLWOPmGY_qQoo9RtCQe0bWWjU,,,,,,,,,[],,0,0,2025-07-24 17:48:08,2025-07-24 17:48:08,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://gateway.irys.xyz/zvGKmAc170dH0ygk0khLWOPmGY_qQoo9RtCQe0bWWjU"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,13.0,0,0,,
4o6fYgf4PpkgmXPfsccyg1SqK5g9gyYrnztKWS9Ppump,$HAIRS,THE HAIR STAY ON,6,https://cf-ipfs.com/ipfs/Qmf5t4qTBKuNUBTfeD99Mt2J3L8VhkUnshJmRA5tP1GvK6,,,,,,,,,[],,0,0,2025-07-24 17:48:09,2025-07-24 17:48:09,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://cf-ipfs.com/ipfs/Qmf5t4qTBKuNUBTfeD99Mt2J3L8VhkUnshJmRA5tP1GvK6"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,13.0,0,0,,
2WM1zfu1SdXKrh3u3KK12zfQHemVwTQq7nuEdqvmpump,FRUMP,FLOG TRUMP,6,https://cf-ipfs.com/ipfs/QmVrBhXo1tTtkmuHKcDQjTK9PytDRc6JEfj5ULNrJomELs,,,,,,,,,[],,0,0,2025-07-24 17:57:33,2025-07-24 17:57:33,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://cf-ipfs.com/ipfs/QmVrBhXo1tTtkmuHKcDQjTK9PytDRc6JEfj5ULNrJomELs"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,11.0,0,0,,
AGLtNFSm3XNuidfAikPWW3aQhjEMwjGfXSEXAXWfpump,Mimu,CAPTAIN MIMU,6,https://cf-ipfs.com/ipfs/QmZTfExAU9Q3BeX1pq4kfhBMD5iUCDxeDQttwG6i48jiyi,,,,,,,,,[],,0,0,2025-07-24 17:57:34,2025-07-24 17:57:34,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://cf-ipfs.com/ipfs/QmZTfExAU9Q3BeX1pq4kfhBMD5iUCDxeDQttwG6i48jiyi"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,11.0,0,0,,
3vhMTkDpQ1HK21rodbQD9N18QWeifoeGrMka8MZZrdPH,TRUMPWIF,TRUMPWIFHAT,9,https://arweave.net/oZDCk7hBLtEgRrxwfde9htYjwrhvuMpLFkcyvVH2nvo,,,,,,,,,[],,0,0,2025-07-24 17:57:35,2025-07-24 17:57:35,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://arweave.net/oZDCk7hBLtEgRrxwfde9htYjwrhvuMpLFkcyvVH2nvo"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,10.0,0,0,,
GQJednxbnHqwWNWMDpidsiBWog8cftafdBCnQK3fj4UV,SLR,ShibaLovesRadler,9,https://ipfs.io/ipfs/QmNkAhYwMgEELWBi6G9dc5eVJ6ExsGERrPmL5wXKxdhoeY,,,,,,,,,[],,0,0,2025-07-24 17:57:36,2025-07-24 17:57:36,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://ipfs.io/ipfs/QmNkAhYwMgEELWBi6G9dc5eVJ6ExsGERrPmL5wXKxdhoeY"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,9.0,0,0,,
FjBa9mAbCR3iAarbMEEx2DXBdEAkeY6KwtHCDNnN6d4Z,$BBIF,BabyBonkWifHat,5,https://bafkreifvm7mvnyvwwamzpcnfo2k7y5ccye5elheofkbqorifttb2lrwbbq.ipfs.nftstorage.link,,,,,,,,,[],,0,0,2025-07-24 17:57:37,2025-07-24 17:57:37,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://bafkreifvm7mvnyvwwamzpcnfo2k7y5ccye5elheofkbqorifttb2lrwbbq.ipfs.nftstorage.link"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,7.0,0,0,,
ADdGdKDtnMcKQBA2zNKMxsWvWPgGcCiPM63wp7Z2d1xF,Fat,Fat Cat,6,https://i.imgur.com/sXIABT9.png,,,,,,,,,[],,0,0,2025-07-24 17:57:37,2025-07-24 17:57:37,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://i.imgur.com/sXIABT9.png"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,6.0,0,0,,
ag9ybWDTB9XJYcvGSAwhnw7cKSzLPLsYLtk5FebCpQc,SDOOG,Smol Doog,8,https://gateway.irys.xyz/MicV4JmeZkpoOHRCLn2LuZC58iI5nK_ADqxHm2chB64,,,,,,,,,[],,0,0,2025-07-24 17:57:38,2025-07-24 17:57:38,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://gateway.irys.xyz/MicV4JmeZkpoOHRCLn2LuZC58iI5nK_ADqxHm2chB64"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,6.0,0,0,,
7zmQe4WR6oRZvhBiJ6cDGATz6W64jZ29KgcBoNAtw8m9,$UP,WE'RE SO FUCKING BACK 📈,6,,,,,,,,,,[],,0,0,2025-07-24 17:57:39,2025-07-24 17:57:39,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": null, ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,6.0,0,0,,
GV6hrDPki7d6MduxTTytvcoDnWiW6euef1fXhSffm3xG,gummeh,gummeh,9,https://bafkreibsda73uvpsswxvo7zevq3hgyr3nudhl6rjlseabs2ycignmyjv6i.ipfs.nftstorage.link,,,,,,,,,[],,0,0,2025-07-24 17:57:40,2025-07-24 17:57:40,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://bafkreibsda73uvpsswxvo7zevq3hgyr3nudhl6rjlseabs2ycignmyjv6i.ipfs.nftstorage.link"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,6.0,0,0,,
E3tomyWhSXCDmeK3u9YNM7dBYemSiyVRoJJcAxQMD5A1,Mr.PB,PeachyBunda,9,https://ipfs.io/ipfs/QmQcPi19EMy7VduHEbMm3qVQAwvFBjdVciqzd5p74pPoRr,,,,,,,,,[],,0,0,2025-07-24 17:57:40,2025-07-24 17:57:40,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://ipfs.io/ipfs/QmQcPi19EMy7VduHEbMm3qVQAwvFBjdVciqzd5p74pPoRr"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,6.0,0,0,,
4ZLCLAZAYKBam2SSY5TgXrymC5BhPxURux1zwgL2rPVV,PINFINITY,PEPE INFINITY,9,https://freeimghost.net/images/2024/02/12/photo_2024-02-12_12-24-48.jpeg,,,,,,,,,[],,0,0,2025-07-24 17:58:09,2025-07-24 17:58:09,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://freeimghost.net/images/2024/02/12/photo_2024-02-12_12-24-48.jpeg"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,10.0,0,0,,
DdWyLBPLkn2ncP9aiDMQ3MSesfgbRijmR7j1NapG8ksh,BTCINU,BTCINU SOLANA,9,https://bafkreih7g2enhvrvljsu73nnfefv6tr3kz2bncqyy3ijdtclna4lq5xona.ipfs.nftstorage.link,,,,,,,,,[],,0,0,2025-07-24 17:58:10,2025-07-24 17:58:10,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://bafkreih7g2enhvrvljsu73nnfefv6tr3kz2bncqyy3ijdtclna4lq5xona.ipfs.nftstorage.link"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,8.0,0,0,,
U4gE1oyxKCJ4mhViZM9sToyn3cy62LhEEywL7Vwpump,WrappedINU,WrappedINU,6,https://cf-ipfs.com/ipfs/QmR7m9YnabLPD5SufyN5te3vAGLoVmn9GkrgVTRdPiLJPa,,,,,,,,,[],,0,0,2025-07-24 17:58:11,2025-07-24 17:58:11,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://cf-ipfs.com/ipfs/QmR7m9YnabLPD5SufyN5te3vAGLoVmn9GkrgVTRdPiLJPa"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,7.0,0,0,,
HBS6W4CtGh7uF6cBtKmsv34URMEgiE4FmwbbWRqT8ZML,$WNEIROZS,wrapped neirozs,6,https://cf-ipfs.com/ipfs/Qmcu5fTEcPLfRSGRndC1v5KR5PzZ32AxxweZcL24PohsFQ,,,,,,,,,[],,0,0,2025-07-24 17:58:12,2025-07-24 17:58:12,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://cf-ipfs.com/ipfs/Qmcu5fTEcPLfRSGRndC1v5KR5PzZ32AxxweZcL24PohsFQ"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,7.0,0,0,,
Cpsy4YxVREZ8w9JFhkHdJJREw5oZZ2AVGmUG4Krapump,$SAMMY,SAMMY,6,https://cf-ipfs.com/ipfs/QmbmrZcGPx47n2RJ6qgf42SdSRdzU8xBXc5H9QdUvFtbfT,,,,,,,,,[],,0,0,2025-07-24 17:58:12,2025-07-24 17:58:12,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://cf-ipfs.com/ipfs/QmbmrZcGPx47n2RJ6qgf42SdSRdzU8xBXc5H9QdUvFtbfT"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,7.0,0,0,,
Hz3jcLkX7Z99bszEFyx2cJ6n4mi8mf1npxUWTcWJpump,WIENER,Costco Wiener,6,https://cf-ipfs.com/ipfs/QmbFRMsnmrXF5LTV6eYydbD7MRvoUZgyGedcPuLCyS8pCd,,,,,,,,,[],,0,0,2025-07-24 17:58:13,2025-07-24 17:58:13,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://cf-ipfs.com/ipfs/QmbFRMsnmrXF5LTV6eYydbD7MRvoUZgyGedcPuLCyS8pCd"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,6.0,0,0,,
EQ4RH8fcHAYbHozEJKLeWCUp9Zd2pYkJLRCsXEgnzgoK,flexin,Aesthetidog,6,https://cf-ipfs.com/ipfs/QmdGncP5VNMZwCAE7UU8q5GUMNJeSXCqZtcZqJPqzv1WJA,,,,,,,,,[],,0,0,2025-07-24 17:58:14,2025-07-24 17:58:14,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://cf-ipfs.com/ipfs/QmdGncP5VNMZwCAE7UU8q5GUMNJeSXCqZtcZqJPqzv1WJA"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,6.0,0,0,,
FhnP3vzZXrfSKz3fnEqeZqnmDPU6pW7AD63NgvcLjtLR,UZZY,UZZYONSOLANA,6,https://cf-ipfs.com/ipfs/QmaaeajUyqxF4AQXC8z8a9htUpbmXM34LLwNsCdonG1tYK,,10069.0,15939.5,8.76,,10697.555071769002,1714868697000,,[],,1,0,2025-07-24 17:58:15,2025-07-24 17:58:15,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://cf-ipfs.com/ipfs/QmaaeajUyqxF4AQXC8z8a9htUpbmXM34LLwNsCdonG1tYK"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,6.0,0,0,,
AiF6hVeZPLCzddFUs6TcDfTjrNZMgLiLFkoKRgzyQ2Jn,PUGZEE,Pugzee Malonee,9,https://ipfs.io/ipfs/QmbLE72rENV4vw5b9ErYxQSPMKJ3J6nCjmT4LxonripwcU,,,,,,,,,[],,0,0,2025-07-24 17:58:15,2025-07-24 17:58:15,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://ipfs.io/ipfs/QmbLE72rENV4vw5b9ErYxQSPMKJ3J6nCjmT4LxonripwcU"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,6.0,0,0,,
8iA5Fv25HaYBRptx4E5CHFHvhYGLjNPCX9ZFcczyNMV2,DOLF,RUDOLF,6,https://ipfs.io/ipfs/bafkreiesszle6ybcaxc6nqgiw6fm7uio54qvoj7iz6lbb5453elza6uhdy,,,,,,,,,[],,0,0,2025-07-24 17:58:16,2025-07-24 17:58:16,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://ipfs.io/ipfs/bafkreiesszle6ybcaxc6nqgiw6fm7uio54qvoj7iz6lbb5453elza6uhdy"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,6.0,0,0,,
535gWrCFZe6H3YFM7CFSharQefXXsV9SFfQREDtUpump,CWBS,CatWithBananaStiker,6,https://cf-ipfs.com/ipfs/QmfQRRZcDvv8wEAdw6BDhXtkkvPf3GrSaF2BPhyhsUvGei,,,,,,,,,[],,0,0,2025-07-24 17:58:17,2025-07-24 17:58:17,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://cf-ipfs.com/ipfs/QmfQRRZcDvv8wEAdw6BDhXtkkvPf3GrSaF2BPhyhsUvGei"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,6.0,0,0,,
9ZgTEWNKkEf76SWzaGSGEzaq2dtM3Ac8pv6aujSmpump,GUN,Yejis Gun,6,https://cf-ipfs.com/ipfs/QmSPtAaoVik2veTEHUYJdF6JKF7LmnwGt6xU7AkJjGaHgz,,,,,,,,,[],,0,0,2025-07-24 17:58:18,2025-07-24 17:58:18,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://cf-ipfs.com/ipfs/QmSPtAaoVik2veTEHUYJdF6JKF7LmnwGt6xU7AkJjGaHgz"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,6.0,0,0,,
CJdfm5moR4FXVY2sJaPi55GqqUzXuPZACABceNR9pump,HARRIS,HARRIS FOR PRESIDENT,6,https://cf-ipfs.com/ipfs/QmbsAm6tBjf4RKiaPD4BbUriuokJAtydeVVaTxKCFs55XQ,,,,,,,,,[],,0,0,2025-07-24 17:58:19,2025-07-24 17:58:19,jupiter,"[""unknown""]","{""jupiter_data"": {""logoURI"": ""https://cf-ipfs.com/ipfs/QmbsAm6tBjf4RKiaPD4BbUriuokJAtydeVVaTxKCFs55XQ"", ""extensions"": {}}, ""dexscreener_data"": {}, ""jupiter_price_data"": {}}",0,0,0,,,6.0,0,0,,
