Txhash,BlockTimeUnix,BlockTime,Fee(SOL),TokenAccount,ChangeType,ChangeAmount,PreBalancer,PostBalancer,TokenAddress,TokenDecimals,TokenMultiplier
5wzejNgLo1trH5TRF1XWR569THcNMNzHARqXYsnnHk8KJyJKqiAaCEUCAbqMGPL45NxPY2sd7NR6kR3uF3YWThH3,1754147088,2025-08-02T17:04:48,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,2028279,207915768987,207917797267,So11111111111111111111111111111111111111111,9,1.0
NJZnQbY1UhJpWNJnHpQxtDgUccK4zNHL8QgPqBVq2ZSUGSoKJVqAaXeKaAfAtYbYJikczaUbmazCrCoQDV3ncgY,1754147088,2025-08-02T17:04:48,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,2028280,207913740707,207915768987,So11111111111111111111111111111111111111111,9,1.0
zzowan25jeV6R8y1uSdBSMx96qbh7N5fjh6Q6xQd5uqq7K7ini2P5QgJVH7fnfm2moErhiy6LcCu8S5vFudUtT4,1754147087,2025-08-02T17:04:47,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,4067559,207909673147,207913740707,So11111111111111111111111111111111111111111,9,1.0
2kcP4DNto1ZeFxxQBn2RZoNhvx8S7zJLoE6GUtidNnt5NzRSUiYbCDzBfc19dfD6zEith7KCBbrQSinTsiYoyckd,1754147087,2025-08-02T17:04:47,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,4067560,207905605587,207909673147,So11111111111111111111111111111111111111111,9,1.0
4GZzdbUqjwVZpLG32z6zMNZH5gGZ7GXJkK9hsp2JaqHe4UYwDU949HDtbMxNFiH6vgwTgar4rdj36cUVN7Bj92bP,1754147085,2025-08-02T17:04:45,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,4067560,207901538027,207905605587,So11111111111111111111111111111111111111111,9,1.0
XeHBJL8e8j14q7JdrKvh4pzAbcCwWVGpk6Wk5sJDfHNJfpN4J9476n3QEEJzDN9AWGR4sTmjXFsbpg48qwerhms,1754147085,2025-08-02T17:04:45,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,2028279,207899509747,207901538027,So11111111111111111111111111111111111111111,9,1.0
4VEnkRrWKNMGDNhgLp7CsuxBZ2TVmXKcSKidQp2Y7fhftgPbZCKkzrGzpnDrmu8E1J5kkB5BnFz4Md4jDrbALpZV,1754147085,2025-08-02T17:04:45,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,2028279,207897481467,207899509747,So11111111111111111111111111111111111111111,9,1.0
5vTcRxS1nNAe8HnEVtQB9MhXSnJ4umgw6rcXEqbB9rMj91C52dJkMrDtNLDD5ev2J1v3d6y6rHye3Vb9b6SP2YFJ,1754147084,2025-08-02T17:04:44,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,4067560,207893413907,207897481467,So11111111111111111111111111111111111111111,9,1.0
3GVYzCEtB6CA9F6z1nU3DzSPjs9BNpCohLMT7B3Mpxjo9kUnbzDUw1Av9VDqMfhsw1LYVuZkjG81yxQbKcG223iT,1754147083,2025-08-02T17:04:43,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,6106840,207887307067,207893413907,So11111111111111111111111111111111111111111,9,1.0
3Mfr8b7bepqLSYfbAs7thzJMB79UZSjf5CnZWU3RNz4SdSPbWdDtM9KmQrn3bpJE5BYRU5GfF2WkK44UgrCrTZN5,1754147083,2025-08-02T17:04:43,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,4067559,207883239507,207887307067,So11111111111111111111111111111111111111111,9,1.0
